bulk0,bulk1,bulk2,bulk3,client_bulks,client_bulksize_avg,client_bulksize_dev,client_bytes,client_packet0,client_packet1,client_packets,client_packetsize_avg,client_packetsize_dev,client_payload,is_tcp,proto,server_bulks,server_bulksize_avg,server_bulksize_dev,server_bytes,server_packet0,server_packet1,server_packets,server_packetsize_avg,server_packetsize_dev,server_payload,subproto
199,6092,844,45554,2,521.5,322.5,2687,231,32,51,52.68627450980392,75.60980593010002,1043,1,SSL,2,25823.0,19731.0,53258,32,1430,50,1065.16,592.6873496203543,51646,
377,51550,0,0,1,377.0,0.0,2041,409,32,52,39.25,51.77535610693566,377,1,HTTP,1,51550.0,0.0,53150,32,1480,50,1063.0,647.9736105737641,51550,Ookla
377,51550,0,0,1,377.0,0.0,2041,409,32,52,39.25,51.77535610693566,377,1,HTTP,1,51550.0,0.0,53054,32,1480,47,1128.8085106382978,611.9564244776617,51550,Ookla
377,51272,0,0,1,377.0,0.0,1945,409,32,49,39.69387755102041,53.30474730232383,377,1,HTTP,1,51272.0,0.0,52872,32,1480,50,1057.44,650.5189362347571,51272,Ookla
377,51272,0,0,1,377.0,0.0,1945,409,32,49,39.69387755102041,53.30474730232383,377,1,HTTP,1,51272.0,0.0,52872,32,1480,50,1057.44,650.5189362347571,51272,Ookla
377,51271,0,0,1,377.0,0.0,1945,409,32,49,39.69387755102041,53.30474730232383,377,1,HTTP,1,51271.0,0.0,52871,32,1480,50,1057.42,650.532277139267,51271,Ookla
623,47420,796,1427,2,709.5,86.5,2987,655,32,49,60.95918367346939,141.46838677413578,1419,1,HTTP,2,24423.5,22996.5,50447,32,1480,50,1008.94,672.091136974741,48847,eBay
192,4669,126,242,11,265.8181818181818,333.06396278460556,4536,224,32,50,90.72,96.15113935882404,2924,1,SSL,11,4137.181818181818,7624.75729352246,47141,32,1480,51,924.3333333333334,612.3627550650428,45509,
199,6592,846,40066,2,522.5,323.5,2401,231,32,42,57.166666666666664,82.83946513665443,1045,1,SSL,2,23329.0,16737.0,48142,32,1430,46,1046.5652173913043,592.4899431241121,46658,
137,13277,96,34672,2,116.5,20.5,1033,169,32,25,41.32,32.13312309751419,233,1,HTTP,2,23974.5,10697.5,49165,32,1480,38,1293.8157894736842,473.59686694727134,47949,
177,13417,96,34410,2,136.5,40.5,1105,32,209,26,42.5,38.06800594886836,273,1,HTTP,2,23913.5,10496.5,49043,32,1480,38,1290.6052631578948,466.5290389491585,47827,
146,13239,96,34589,2,121.0,25.0,1042,178,32,25,41.68,33.57942227019398,242,1,HTTP,2,23914.0,10675.0,49044,32,1480,38,1290.6315789473683,475.47125769861935,47828,
194,4633,126,242,8,151.875,139.04624905045083,2591,226,32,43,60.25581395348837,64.84474948648801,1215,1,SSL,8,5641.625,7236.516581503493,46509,32,1480,43,1081.6046511627908,600.4212916113379,45133,eBay
196,3514,214,75,4,245.0,168.9748501996673,2496,228,32,47,53.1063829787234,84.23832302248522,980,1,SSL,3,14637.666666666666,18217.16169501227,45673,32,1400,55,830.4181818181818,657.4555274530077,43913,
146,13211,96,34035,2,121.0,25.0,1042,178,32,25,41.68,33.57942227019398,242,1,HTTP,2,23623.0,10412.0,48462,32,1480,38,1275.3157894736842,484.47563108902966,47246,
42372,0,0,0,1,42372.0,0.0,43956,227,217,198,222.0,5.0,42372,0,NetBIOS,0,,,0,0,0,0,,,0,
253,2965,1005,1125,17,1469.5882352941176,1262.3622142085812,26807,285,32,57,470.29824561403507,550.2640822117693,24983,1,SSL,17,1114.7058823529412,632.1124029517202,20230,32,1480,40,505.75,510.59150746952304,18950,
192,3177,93,353,6,360.1666666666667,583.4699125823788,3729,224,32,49,76.10204081632654,195.19087935554305,2161,1,SSL,5,8256.6,14749.344888502676,42691,32,1450,44,970.25,641.0494635928864,41283,GMail
445,33992,467,4531,3,452.6666666666667,10.143416036468626,2766,477,32,44,62.86363636363637,114.1288328857689,1358,1,HTTP,3,13175.0,14790.178655671021,40965,32,1480,45,910.3333333333334,688.1617380948883,39525,eBay
517,6092,528,18964,3,482.3333333333333,56.981478472297376,2375,549,32,29,81.89655172413794,135.7193719376268,1447,1,SSL,3,13443.0,5411.947954911121,41577,32,1430,39,1066.076923076923,582.8875242083262,40329,
196,3250,639,353,8,156.625,190.86378487025766,2277,228,32,32,71.15625,79.76258105112635,1253,1,SSL,7,5707.428571428572,7587.834753399547,41328,32,1450,43,961.1162790697674,635.087476461509,39952,Google
517,6092,527,33997,2,522.0,5.0,1908,549,32,27,70.66666666666667,122.26231665592664,1044,1,SSL,2,20044.5,13952.5,41337,32,1430,39,1059.923076923077,596.1530686512714,40089,
217,3003,659,36354,3,302.3333333333333,263.3848050961854,1963,249,32,33,59.484848484848484,98.9469160442811,907,1,SSL,3,13129.333333333334,16467.079326813106,40796,32,1480,44,927.1818181818181,697.02625725706,39388,
517,156,1663,107,6,405.5,586.5477388925815,3393,549,32,30,113.1,257.45424836269456,2433,1,SSL,5,7469.4,14761.357655717173,38659,32,188,41,942.9024390243902,645.7565729107724,37347,GMail
191,4184,93,343,6,160.33333333333334,163.366323198986,1782,211,20,41,43.46341463414634,60.29929318882586,962,1,SSL,5,7809.4,13401.352761568513,39767,20,1480,36,1104.638888888889,598.8328997483252,39047,
199,6092,842,31488,2,520.5,321.5,1905,231,32,27,70.55555555555556,100.30853637221412,1041,1,SSL,2,18790.0,12698.0,38808,32,1430,38,1021.2631578947369,609.8885439251014,37580,
517,156,1669,69,6,406.5,588.6919822793581,3903,549,32,45,86.73333333333333,213.5239148718996,2439,1,SSL,5,6632.0,13105.562620505843,34580,32,188,43,804.1860465116279,669.9085066239721,33160,GMail
190,6270,724,242,7,234.14285714285714,236.3933940166135,3207,222,32,49,65.44897959183673,64.572396081402,1639,1,SSL,7,4759.857142857143,9170.771542998853,34791,32,1480,46,756.3260869565217,638.8168089573311,33319,eBay
190,36463,0,0,1,190.0,0.0,1086,222,32,28,38.785714285714285,35.25960572550929,190,1,HTTP,1,36463.0,0.0,37391,32,1480,29,1289.344827586207,478.5107843602986,36463,
190,36463,0,0,1,190.0,0.0,1086,222,32,28,38.785714285714285,35.25960572550929,190,1,HTTP,1,36463.0,0.0,37391,32,1480,29,1289.344827586207,478.5107843602986,36463,
187,4160,640,343,6,172.33333333333334,215.244563746038,1554,207,20,26,59.76923076923077,83.08443698213915,1034,1,SSL,5,6958.4,11723.392317925729,35432,20,1480,32,1107.25,597.0281609773529,34792,
187,4160,640,343,6,172.33333333333334,215.244563746038,1574,207,20,27,58.2962962962963,81.87651714842696,1034,1,SSL,5,6746.6,11303.693796277392,34373,20,1480,32,1074.15625,615.730161544761,33733,
187,4160,641,343,6,172.5,215.6067021221743,1555,207,20,26,59.80769230769231,83.23738954190885,1035,1,SSL,5,6394.4,10606.468339650102,32592,20,1480,31,1051.3548387096773,627.0342146546349,31972,
253,2965,1005,1125,9,2108.0,2501.998401278466,20156,285,32,37,544.7567567567568,606.4925037038304,18972,1,SSL,9,1247.888888888889,735.3879466640485,12303,32,1480,32,384.46875,500.77833072472043,11231,
517,383,598,69,6,220.33333333333334,239.86709282897107,1974,537,20,32,61.6875,110.59567054704266,1322,1,SSL,5,5902.2,11533.108399733352,30155,20,403,31,972.741935483871,655.3499418676492,29511,
517,156,598,78,6,220.33333333333334,239.86709282897107,1922,537,20,30,64.06666666666666,113.815035132544,1322,1,SSL,5,5913.4,11663.869299679245,30147,20,176,29,1039.551724137931,624.2507004239451,29567,
517,383,972,78,6,282.6666666666667,352.2014890497893,2296,537,20,30,76.53333333333333,127.91396414083266,1696,1,SSL,5,5766.4,11257.01560094859,29424,20,403,29,1014.6206896551724,633.2743271008558,28832,
199,3002,699,1784,6,199.5,230.1932159440557,2277,231,32,33,69.0,80.09804597926825,1197,1,SSL,6,4552.5,8039.737386880246,28319,1480,1480,31,913.516129032258,668.5742591982098,27315,
517,383,598,69,6,220.33333333333334,239.86709282897107,1922,537,20,30,64.06666666666666,113.815035132544,1322,1,SSL,5,5711.8,11152.332588297391,29119,20,403,28,1039.9642857142858,619.7237565551086,28559,
199,6092,485,500,3,347.6666666666667,117.03370834459997,2143,231,32,34,63.029411764705884,90.85330299091972,1043,1,SSL,3,9025.333333333334,8417.972730348376,28112,32,1430,32,878.5,642.1134537603149,27076,
253,2965,1005,1125,6,789.0,244.9360460746165,5598,285,32,27,207.33333333333334,335.74417068379336,4734,1,SSL,6,3817.0,4240.183997579979,23894,32,1480,31,770.7741935483871,670.6615756187664,22902,
287,4834,278,395,6,322.0,49.8196748283246,2988,319,32,33,90.54545454545455,125.99737633369675,1932,1,HTTP,6,4090.1666666666665,4388.987636371538,25597,32,1480,33,775.6666666666666,672.3095276805922,24541,
192,3200,1862,242,3,1167.3333333333333,710.0729227027007,3758,224,32,8,469.75,591.1949234389618,3502,1,SSL,3,8387.333333333334,9504.64592829329,25910,32,1480,23,1126.5217391304348,598.6071419528633,25162,
220,6298,499,8874,6,445.0,101.70217958988556,3822,252,32,36,106.16666666666667,164.71094209081693,2670,1,SSL,6,3825.1666666666665,2962.2663292748607,24039,32,1480,34,707.0294117647059,656.8077203321299,22951,
253,2965,1005,1125,7,2507.1428571428573,2638.8323407236353,18574,285,32,32,580.4375,637.0926118656141,17550,1,SSL,7,1232.7142857142858,795.7238778595993,9525,32,1480,28,340.17857142857144,479.39940502759936,8629,
461,20515,460,3618,2,460.5,0.5,1977,493,32,33,59.90909090909091,109.87826973419091,921,1,HTTP,2,12066.5,8448.5,25189,32,1480,33,763.3030303030303,706.6579681360787,24133,eBay
517,6092,528,18686,2,522.5,5.5,1813,549,32,24,75.54166666666667,128.98125805928376,1045,1,SSL,2,12389.0,6297.0,25674,32,1430,28,916.9285714285714,645.5062757563372,24778,
201,2973,444,1158,5,329.8,77.33408045616112,2385,233,32,23,103.69565217391305,127.75330669849902,1649,1,SSL,5,4778.2,5774.748181522723,24787,32,1480,28,885.25,667.1460337565853,23891,
30,30,819,397,52,214.30769230769232,343.5937638494229,11840,38,271,87,136.09195402298852,168.82097109094548,11144,0,BitTorrent,51,152.84313725490196,158.94263024061442,8395,38,28,75,111.93333333333334,141.01029119260133,7795,
253,2965,1005,1125,6,2237.1666666666665,2259.6758186862903,14319,285,32,28,511.39285714285717,598.7199046588429,13423,1,SSL,6,1319.0,826.8671799831781,8650,32,1480,23,376.0869565217391,504.22949511399185,7914,
445,16832,432,486,3,441.0,6.377042156569663,2251,477,32,29,77.62068965517241,134.3193348325892,1323,1,HTTP,3,6165.333333333333,7547.761228043423,19456,32,1480,30,648.5333333333333,685.6004537791832,18496,eBay
253,2965,1005,1125,6,2060.5,1961.7349251789005,13227,285,32,27,489.8888888888889,597.0345441543398,12363,1,SSL,6,1327.0,821.4702266870866,8666,32,1480,22,393.90909090909093,511.6786019910714,7962,
204,3798,1291,13368,3,508.6666666666667,557.6835024356458,2518,236,32,31,81.2258064516129,207.95156223806754,1526,1,SSL,3,5732.333333333333,5613.978169612782,18189,32,1480,31,586.741935483871,650.0917040889586,17197,
253,2965,1005,1125,7,1557.7142857142858,1156.742311627877,11864,285,32,30,395.46666666666664,542.1063077375959,10904,1,SSL,7,1214.4285714285713,806.3290461171822,9269,32,1480,24,386.2083333333333,495.68328086647784,8501,
253,2965,1005,1125,6,1912.8333333333333,1674.6775228549393,12373,285,32,28,441.89285714285717,574.3354134056482,11477,1,SSL,6,1316.3333333333333,828.7441637133193,8678,32,1480,24,361.5833333333333,497.5525865563246,7898,
225,6327,503,695,15,387.53333333333336,53.76599503610273,6869,257,32,33,208.15151515151516,188.86585285988625,5813,1,SSL,15,852.4,1464.5726930860528,13650,32,1480,27,505.55555555555554,447.5202733527593,12786,
253,2965,1005,1125,6,1876.8333333333333,1780.1481601884216,12125,285,32,27,449.0740740740741,582.3871008648563,11261,1,SSL,6,1316.3333333333333,828.7441637133193,8602,32,1480,22,391.0,509.5846793758084,7898,
188,4125,509,632,6,158.33333333333334,164.29715626131681,1822,220,32,25,72.88,63.99894999138658,950,1,SSL,5,3607.4,5025.454232206279,18845,40,32,25,753.8,665.8924237442562,18037,YouTube
225,6327,507,699,14,393.2857142857143,54.56245251534975,6626,257,32,35,189.31428571428572,188.5982535032862,5506,1,SSL,14,887.0714285714286,1510.146372483982,13347,32,1480,29,460.2413793103448,455.3377416571218,12419,
517,156,2570,69,15,449.53333333333336,643.1145949379645,8567,549,32,57,150.2982456140351,209.23544741047698,6743,1,SSL,14,515.0714285714286,378.7072869429283,9291,32,188,65,142.93846153846152,149.74849447534734,7211,Google
197,3403,827,343,7,200.0,262.6524047372986,2328,229,32,29,80.27586206896552,61.510243919329874,1400,1,SSL,6,2782.5,3213.5282141803787,17527,32,1480,26,674.1153846153846,596.6532511191118,16695,
253,2965,1005,1125,6,1776.5,1480.9928820445648,11491,285,32,26,441.96153846153845,563.5617828917204,10659,1,SSL,6,1311.0,832.6135558188645,8614,32,1480,23,374.5217391304348,502.4506784849823,7866,
253,2965,1005,1125,6,1741.8333333333333,1455.7649096685298,11347,285,32,28,405.25,559.1762196685918,10451,1,SSL,6,1319.0,826.8671799831781,8618,32,1480,22,391.72727272727275,510.07630283198205,7914,
253,2965,1005,1125,8,913.875,367.986221718966,8283,285,32,30,276.1,378.61698764494616,7311,1,SSL,8,1320.625,748.3966090082183,11269,32,1480,22,512.2272727272727,542.6043202436813,10565,
220,6298,525,8874,3,578.3333333333334,316.6052572034913,2547,252,32,25,101.88,156.43358207239262,1735,1,SSL,3,5436.333333333333,3216.8456944998497,17077,32,1480,24,711.5416666666666,654.2177886075519,16309,
447,5294,363,2568,3,387.6666666666667,42.153159892099296,2027,479,32,27,75.07407407407408,122.63946737276706,1163,1,HTTP,3,5332.0,2272.468848338007,16892,32,1480,28,603.2857142857143,673.1637912097756,15996,eBay
225,6327,503,258,13,391.84615384615387,56.101345320282306,6182,257,32,34,181.8235294117647,186.19841892742448,5094,1,SSL,13,886.3076923076923,1571.4349338993613,12386,32,1480,27,458.74074074074076,471.86898625788484,11522,
253,2965,1005,1125,6,1587.6666666666667,1220.4173694091523,10358,285,32,26,398.38461538461536,542.9426996911635,9526,1,SSL,6,1308.1666666666667,834.7311776188121,8553,32,1480,22,388.77272727272725,508.21210065896537,7849,
253,2965,1005,1125,7,800.7142857142857,228.7267329529868,6385,285,32,24,266.0416666666667,371.8332376176479,5605,1,SSL,7,1614.857142857143,986.6825265318452,12008,32,1480,22,545.8181818181819,577.480864410528,11304,
222,17852,0,0,1,222.0,0.0,702,254,32,15,46.8,55.376529324254335,222,1,HTTP,1,17852.0,0.0,18300,32,1480,14,1307.142857142857,432.86204617684854,17852,UbuntuONE
305,384,305,384,12,305.0,0.0,6540,337,32,90,72.66666666666667,103.68006344305329,3660,1,HTTP,12,384.0,0.0,7392,32,416,87,84.96551724137932,132.41379310344826,4608,
193,5005,661,390,6,176.83333333333334,222.91808410764304,1501,213,20,22,68.22727272727273,87.95708241584323,1061,1,SSL,6,2591.3333333333335,3747.1857736469674,16048,20,1480,25,641.92,662.0121400699537,15548,
225,5005,787,390,6,203.16666666666666,268.92961697977574,1659,245,20,22,75.4090909090909,91.22383016560227,1219,1,SSL,6,2580.6666666666665,3754.3182100379054,16048,20,1480,27,594.3703703703703,658.7015930994206,15484,
517,137,419,16868,2,468.0,49.0,1288,549,32,11,117.0909090909091,172.06471010294328,936,1,SSL,2,8502.5,8365.5,17453,32,169,14,1246.642857142857,486.3208240221172,17005,
225,5005,661,310,6,182.16666666666666,223.62276022106715,1553,245,20,23,67.52173913043478,89.15198042874164,1093,1,SSL,6,2580.6666666666665,3788.455959299983,15984,20,1480,25,639.36,664.284510131013,15484,
517,156,1950,69,14,668.4285714285714,1033.5456112877866,11078,549,32,53,209.0188679245283,353.1653357295737,9358,1,SSL,13,261.38461538461536,307.6590366627262,4850,32,188,45,107.77777777777777,120.57342417499783,3398,Google
225,5005,663,348,6,190.16666666666666,220.29027567179529,1601,245,20,23,69.6086956521739,88.88083821975634,1141,1,SSL,6,2580.6666666666665,3772.2085337666877,15964,20,1480,24,665.1666666666666,665.5905064093254,15484,
225,5005,662,310,6,182.33333333333334,223.97966177510153,1554,245,20,23,67.56521739130434,89.30350111786916,1094,1,SSL,6,2580.6666666666665,3788.455959299983,15964,20,1480,24,665.1666666666666,665.5905064093254,15484,
225,6327,474,666,10,422.0,138.48321197892545,5288,257,32,33,160.24242424242425,176.14904679001853,4220,1,SSL,10,1100.1,1748.9120303777431,11833,32,1480,26,455.11538461538464,480.82375844626324,11001,
225,5005,661,352,6,177.0,226.33456062504757,1482,245,20,21,70.57142857142857,92.60236108713191,1062,1,SSL,5,3109.6,3922.445186360161,16048,20,1480,25,641.92,662.0121400699537,15548,
194,3403,463,352,17,130.05882352941177,114.1616349424515,3683,226,32,46,80.06521739130434,52.27411121399971,2211,1,SSL,16,702.375,724.0712909479287,12390,32,1480,35,354.0,395.71512119561106,11238,
253,2965,1005,1125,7,800.7142857142857,228.7267329529868,6501,285,32,28,232.17857142857142,354.09371777735305,5605,1,SSL,7,1408.0,760.9443381182921,10560,32,1480,22,480.0,549.0760834843796,9856,
225,6327,475,667,10,423.9,138.0916000341802,5263,257,32,32,164.46875,178.51120139486346,4239,1,SSL,10,1056.1,1758.27133571585,11361,32,1480,25,454.44,490.3312415092475,10561,
212,3452,548,1997,6,345.3333333333333,172.09654912932515,2904,244,32,26,111.6923076923077,154.64196097655565,2072,1,SSL,5,2594.6,537.6350435007004,13805,32,1480,26,530.9615384615385,621.5948148957851,12973,
253,2965,1005,1125,7,800.7142857142857,228.7267329529868,6309,285,32,22,286.77272727272725,381.6653617334266,5605,1,SSL,7,1408.0,760.9443381182921,10560,32,1480,22,480.0,549.0760834843796,9856,
253,2965,1005,1125,7,800.7142857142857,228.7267329529868,6373,285,32,24,265.5416666666667,372.13942046481566,5605,1,SSL,7,1408.0,760.9443381182921,10528,32,1480,21,501.3333333333333,553.0176379976574,9856,
253,2965,1005,1125,7,800.7142857142857,228.7267329529868,6373,285,32,24,265.5416666666667,372.13942046481566,5605,1,SSL,7,1408.0,760.9443381182921,10528,32,1480,21,501.3333333333333,553.0176379976574,9856,
